,PandL_vs_TWAP,PandL_agent,PandL_TWAP
0,9.827027562577499,0.00577217699058863,0.005255698090617763
1,9.81612440842566,0.00542936882032727,0.004944054299471072
2,115.43512154667783,0.010296884572045282,0.004779575631921409
3,-44.58336187556956,0.00272063951181578,0.00490942721156588
4,-44.56548435200868,0.00260954427145328,0.004707435865452245
5,-100.0,0.0,0.004744948544016216
6,9.810369163699708,0.005264313034645838,0.004794003585215225
7,9.805390775941856,0.005129411671348519,0.0046713659822176625
8,9.816978968262655,0.005454762018124396,0.004967139024741187
9,115.5688822908739,0.010614299544509515,0.004923855164859697
10,-44.56548435200868,0.00260954427145328,0.004707435865452245
11,166.62806278370098,0.012666751971940495,0.0047507197253337345
12,-44.486845222641335,0.002212775555872966,0.003986038200760765
13,-100.0,0.0,0.0037984748079409854
14,9.78142511284325,0.0045660000952244895,0.004159173640286727
15,9.799699216048579,0.004983400784014988,0.004538628811914453
16,-100.0,0.0,0.004231313406755891
17,216.12189323767814,0.014288306432414409,0.0045198724726324664
18,-44.553861603419946,0.00254209358980462,0.004584798262454681
19,9.774381174944825,0.004423163357615571,0.004029322060642255
20,163.80195648569313,0.009369603945468132,0.003551756806616511
21,9.687101342563356,0.003186832039867318,0.0029053844990529335
22,-44.38963669539345,0.0018636190861622912,0.003351208255832265
23,9.736222646522997,0.0037819851132377892,0.003446432747571544
24,-44.45842068962882,0.0020977126283546668,0.00377683287800022
25,62.41082814078668,0.005559887873160994,0.0034233480223014295
26,62.07836509091473,0.004917122553920861,0.003033793283368015
27,-44.288558780578924,0.001601751733879274,0.0028750857971358698
28,-44.187432230559644,0.0014049544509514458,0.0025172725554489096
29,-44.21357547764966,0.0014509796219587564,0.0026009546845531108
30,9.467253040182447,0.0018679728292783717,0.00170642158033571
31,60.01640110443206,0.002845989858591611,0.0017785613468048334
32,9.261081396303378,0.0013442381247123377,0.0012302991216393152
33,-43.579056456955,0.0008121819898744681,0.0014395044443998592
34,9.565370971555012,0.0022917218175181413,0.0020916479332809546
35,9.66884759657353,0.003010666730149675,0.00274523421749144
36,60.32011262535569,0.003036438842070192,0.0018939849731554885
37,9.540991303921684,0.002169517053119407,0.001980552692918469
38,9.540991303921684,0.002169517053119407,0.001980552692918469
39,-44.412404657739984,0.0019350374549667504,0.0034810598354767363
40,62.980958045599714,0.007154898109793826,0.004390020892987995
41,-44.48121177009512,0.002188969432938146,0.003942754340879274
42,114.51642480561175,0.008535231474868666,0.0039788242241138565
43,-100.0,0.0,0.003408920069007572
44,9.671780104191404,0.00303764700280913,0.002769761738090944
45,61.78814441221466,0.004464806218159308,0.002759662170785256
46,-44.086954937116175,0.0012525952641685995,0.002240255852207371
47,111.34748823271481,0.005329340252979756,0.002521600941437079
48,9.594202194273867,0.0024551905283371994,0.002240255852207371
49,-100.0,0.0,0.0013745786545776028
50,-43.542536572737525,0.0007923435540954478,0.0014034345611652769
51,58.81156506784387,0.0022746429081559375,0.0014322904677529097
52,-42.38777845897172,0.0004511224586963723,0.0007830325695305943
53,43.270383226524494,0.0005844081797838486,0.00040790578389103777
54,66.46256522055863,3.054762018123854e-05,1.8351044957623793e-05
55,-221.72818455346612,-4.775508260721034e-06,3.923091663807332e-06
56,45.35496495547876,0.0006558265485883078,0.0004511896437725282
57,8.262870591065898,0.0005665714421749077,0.0005233294102416516
58,9.034668958245993,0.0010268231522481044,0.0009417400557627396
59,9.17388982718527,0.0012014013871034191,0.0011004475419948438
60,-100.0,0.0,0.0008840282425873916
61,9.243334268568121,0.001312496627465896,0.0012014432150516412
62,9.30965616225644,0.0014394626164516166,0.001316866841402296
63,9.458089228149378,0.0018362313320319306,0.001677565673748036
64,9.480003241075227,0.0019139980002856824,0.0017482626448878105
65,9.541992253968328,0.0021742782777063483,0.001984881078906598
66,9.588907058222738,0.002423449031090803,0.002211399945619738
67,58.19458560047378,0.002060387801742628,0.0013024388881084797
68,-43.97469955443524,0.0011176939008713026,0.001994980646212286
69,107.63235144324388,0.0036629116475424195,0.0017641333935110172
70,9.358829999509716,0.0015505578568140938,0.0014178625144590934
71,-43.77437615481404,0.0009383544414290014,0.001668908901771738
72,107.97652026648524,0.003774006887904896,0.0018146312300394158
73,61.07632203268781,0.0036387337523210747,0.002259012191489357
74,61.70193024273895,0.004345775603485188,0.002687522404316092
75,-44.20475272451531,0.0014351088733355582,0.0025720987779654777
76,9.65806508267675,0.002915442238410396,0.0026586664977284588
77,61.91708804917536,0.0046552552016378215,0.0028750857971358698
78,-44.288558780578924,0.001601751733879274,0.0028750857971358698
79,-100.0,0.0,0.0028750857971358698
80,9.712644450165863,0.0034709184402228264,0.0031636448630124867
81,9.63844431194514,0.0027567347521782345,0.00251438696479013
82,59.34165102977417,0.0024960398514497955,0.001566470433385551
83,9.45338807609833,0.0018203605834087326,0.0016631377204542198
84,-44.030775964564114,0.0011811768953641402,0.0021104042725628995
85,9.618755538393785,0.002613898014569361,0.0023845353851456993
86,59.52812591346822,0.0025841225063086394,0.0016198538605727293
87,9.077087475082948,0.001074435398117744,0.00098502391564423
88,-40.8633687541613,0.0002924149724642557,0.0004944735036540186
89,8.771081453427433,0.0008046326715231051,0.0007397487096491038
90,-38.00656640850944,0.00018131973210175608,0.0002924821575403829
91,7.404036091104024,0.0003761224586963498,0.00035019397071568985
92,9.049235175742902,0.0010426939008713026,0.0009561680090565561
93,9.21991443920087,0.001272819755907901,0.0011653733318171
94,58.963582333399664,0.0023341582154929983,0.001468360350987492
95,9.049235175742902,0.0010426939008713026,0.0009561680090565561
96,-100.0,0.0,0.001042735728819537
97,99.30509796700834,0.0021012299830182437,0.0010542780914545736
98,8.309477525116426,0.0005824421907981509,0.0005377573635355091
99,8.667094238169517,0.0007411496770302675,0.0006820368964737969
100,-100.0,0.0,0.0004223337371848543
101,-40.739040714115745,0.0002844795981526341,0.0004800455503601612
102,8.35364889035632,0.000598312939421349,0.0005521853168293255
103,48.06298826289258,0.0007748571632623616,0.0005233294102416516
104,18.711425704323485,0.0002273163357615526,0.00019148648448358556
105,-39.53891787580386,1.1095240362477075e-05,1.8351044957623793e-05
106,3.8658919736968214,0.00015393197797139557,0.00014820262460209514
107,6.891807292670891,0.0003126394642035122,0.0002924821575403829
108,-25.559950746521174,1.903061467407615e-05,2.5565021604532037e-05
109,172.24999999999994,-0.000225,-8.264462809917356e-05
110,3.8658919736968214,0.00015393197797139557,0.00014820262460209514
111,-1038.3600596223125,-0.00030758502753581193,3.2778998251440294e-05
112,-39.9854730522749,0.0002448027265946162,0.00040790578389103777
113,52.53168364419292,0.0010843367614149955,0.0007108928030614298
114,-42.06309005237372,0.0004035102128267328,0.0006964648497676133
115,-41.797738048547096,0.00037176871558031405,0.0006387530365923065
116,-38.174905138495156,0.0001852874192575556,0.0002996961341872912
117,-40.98064710263894,0.0003003503467758548,0.0005089014569478351
118,9.184580777914112,0.0012172721357266174,0.0011148754952886603
119,57.04966258466251,0.001750908203589926,0.0011148754952886603
120,9.184580777914112,0.0012172721357266174,0.0011148754952886603
121,57.04966258466251,0.001750908203589926,0.0011148754952886603
122,-44.56280440573021,0.002593673522830059,0.004678579958864571
123,-44.62718716105293,0.003038054484280013,0.005486545343319031
124,-44.677993878163306,0.003514176942976408,0.006352222540948841
125,169.51165056196467,0.019530850751479888,0.007246755645166241
126,-44.702333378698306,0.003799850418194222,0.0068716288595266845
127,63.72615896049585,0.011392387992191583,0.0069581965792896655
128,63.771992312907635,0.011820898205018339,0.007217899738578609
129,-100.0,0.0,0.007290039505047732
130,117.1100760928917,0.016391252043358864,0.007549742664336675
131,116.93741994601478,0.015454877874589363,0.0071241180421687195
132,-44.697248014993626,0.0037363674237013843,0.006756205233176071
133,9.857854741733519,0.007025966131822455,0.006395506400830331
134,-44.70664496045987,0.0038553980383754603,0.006972624532583482
135,-44.72107400101342,0.004053782396165617,0.007333323364929222
136,9.876446135803201,0.00808454506499069,0.007357850885528727
137,-100.0,0.0,0.007073620205640321
138,9.867703723865903,0.007549700836388443,0.0068716288595266845
139,63.771992312907635,0.011820898205018339,0.007217899738578609
140,9.880951550766733,0.008390850513418712,0.007636310384099656
141,9.869214043386412,0.007636989953816123,0.006950982602642757
142,9.872133539194138,0.007811568188671438,0.007109690088874862
143,9.872263149717728,0.007819503562983084,0.007116904065521811
144,-44.70845478147187,0.00387920416131028,0.007015908392464972
145,9.879124505078565,0.008263884524432991,0.007520886757749001
146,-44.74142346589474,0.004371197368629873,0.007910441496682415
147,9.887074960274138,0.008846340998904922,0.008050392643632574
148,117.34685872078859,0.017873579964766958,0.008223528083158536
149,9.895727405076968,0.009581156660159653,0.008718406881136875
150,63.98552469033403,0.014327682950054755,0.008737163220418861
151,-44.74236327957535,0.0043870681172530936,0.007939297403270089
152,117.3758637612831,0.0180735513974194,0.008314424188909646
153,-44.7478617592168,0.004482292608992373,0.008112432842796051
154,-44.75083084466065,0.0045354596168801185,0.008209100129864678
155,374.42232629880345,0.037255102842451086,0.007852729683507108
156,-100.0,0.0,0.008444275768554117
157,-100.0,0.0,0.008121089614772349
158,-44.74189422824364,0.004379132742941472,0.007924869449976231
159,-100.0,0.0,0.008271140329028155
160,9.891973196346434,0.009247870939072178,0.008415419861966443
161,63.946738664377776,0.013796806408608265,0.008415419861966443
162,63.946738664377776,0.013796806408608265,0.008415419861966443
163,9.784563925486543,0.0046326572394419846,0.004219771044120813
164,-44.357260629495805,0.0017707752067165055,0.003182401202294473
165,-44.46252711106118,0.0021135833769778873,0.0038056887845878944
166,-100.0,0.0,0.005169130370854782
167,167.218847503112,0.013658673760891282,0.005111418557679475
168,9.810938161059294,0.005280183783269036,0.004808431538509042
169,-44.525807456522976,0.0023929085527464315,0.004313552740530702
170,9.754132240933012,0.004058136139281698,0.003697479134884188
171,-100.0,0.0,0.0034954877887705526
172,9.755087913707131,0.004074006887904896,0.0037119070881780052
173,-100.0,0.0,0.004216885453462034
174,-44.527860430137416,0.0024032245393515238,0.004332309079812688
175,62.91234660522685,0.006916836880445651,0.004245741360049707
176,114.44593456207377,0.008424136234506188,0.003928326387585458
177,62.57439444348525,0.005940785840118088,0.0036541952750026984
178,114.82599609143536,0.009058966179434655,0.004216885453462034
179,-44.486845222641335,0.002212775555872966,0.003986038200760765
180,-44.54307739164855,0.0024825782824675824,0.004476588612750976
181,-44.54307739164855,0.0024825782824675824,0.004476588612750976
182,-44.5371098498037,0.0024508367852211633,0.004418876799575669
183,-44.50990661192946,0.002315935421923844,0.004173601593580543
184,-44.54454531276513,0.002490513656779181,0.004491016566044792
185,452.64516767922476,0.02665329992540754,0.004822859491802899
186,115.84866150186014,0.01134435398117726,0.005255698090617763
187,-100.0,0.0,0.005486545343319031
188,-100.0,0.0,0.005818388269077138
189,-100.0,0.0,0.005558685109788196
190,-100.0,0.0,0.005746248502607974
191,-44.64205931613428,0.0031634333984034047,0.005714507005361562
192,115.99170793382444,0.011756993445380772,0.0054432614834375405
193,-100.0,0.0,0.00563082487625736
194,-100.0,0.0,0.005832816222370955
195,-100.0,0.0,0.005919383942133935
196,168.05232127870119,0.01534494080210766,0.005724606572667249
197,-100.0,0.0,0.005688536689432667
198,-44.64669779571367,0.0032046973448237514,0.005789532362489465
199,367.227547970679,0.027185112841022742,0.005818388269077138
